seqid	genome_id	gene_oid	cluster_id	definition	locus_tag	scaffold	len_aa
ecistem_2606217184_2606526761	2606217184	2606526761	14140		Ga0065843_101128	Ga0065843_101	
ecistem_2606217184_2606526762	2606217184	2606526762	14140		Ga0065843_101129	Ga0065843_101	
ecistem_2606217184_2606526763	2606217184	2606526763	14140		Ga0065843_101130	Ga0065843_101	
ecistem_2606217184_2606526764	2606217184	2606526764	14140		Ga0065843_101131	Ga0065843_101	
ecistem_2606217184_2606526765	2606217184	2606526765	14140		Ga0065843_101132	Ga0065843_101	
ecistem_2606217184_2606526766	2606217184	2606526766	14140		Ga0065843_101133	Ga0065843_101	441
ecistem_2606217184_2606526767	2606217184	2606526767	14140		Ga0065843_101134	Ga0065843_101	
ecistem_2606217184_2606526768	2606217184	2606526768	14140	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains [Signal transduction mechanisms]; Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains [Signal transduction mechanisms].	Ga0065843_101135	Ga0065843_101	304
ecistem_2606217184_2606526769	2606217184	2606526769	14140		Ga0065843_101136	Ga0065843_101	139
ecistem_2606217184_2606526770	2606217184	2606526770	14140	PepSY-associated TM region; The PepSY_TM family is so named because it is an alignment of up to five transmembranes helices found in bacterial species some of which carry a nested PepSY domain, pfam03413.	Ga0065843_101137	Ga0065843_101	520
ecistem_2606217184_2606526771	2606217184	2606526771	14140	Domain of unknown function (DUF4198); This family was previously missannotated in Pfam as NikM.	Ga0065843_101138	Ga0065843_101	243
ecistem_2606217184_2606531956	2606217184	2606531956	14141	Protein Kinases, catalytic domain; The protein kinase superfamily is mainly composed of the catalytic domains of serine/threonine-specific and tyrosine-specific protein kinases. It also includes RIO kinases, which are atypical serine protein kinases, aminoglycoside phosphotransferases, and choline kinases. These proteins catalyze the transfer of the gamma-phosphoryl group from ATP to hydroxyl groups in specific substrates such as serine, threonine, or tyrosine residues of proteins.	Ga0065843_1361	Ga0065843_136	460
ecistem_2606217184_2606531957	2606217184	2606531957	14141		Ga0065843_1362	Ga0065843_136	
ecistem_2606217184_2606531958	2606217184	2606531958	14141		Ga0065843_1363	Ga0065843_136	
ecistem_2606217184_2606531959	2606217184	2606531959	14141		Ga0065843_1364	Ga0065843_136	
ecistem_2606217184_2606531960	2606217184	2606531960	14141	C1q domain; C1q is a subunit of the C1 enzyme complex that activates the serum complement system.	Ga0065843_1365	Ga0065843_136	399
ecistem_2606217184_2606531961	2606217184	2606531961	14141		Ga0065843_1366	Ga0065843_136	
ecistem_2606217184_2606531962	2606217184	2606531962	14141		Ga0065843_1367	Ga0065843_136	
ecistem_2606217184_2606531963	2606217184	2606531963	14141		Ga0065843_1368	Ga0065843_136	
ecistem_2606217184_2606531964	2606217184	2606531964	14141		Ga0065843_1369	Ga0065843_136	69
ecistem_2606217184_2606531965	2606217184	2606531965	14141		Ga0065843_13610	Ga0065843_136	
ecistem_2606217184_2606531966	2606217184	2606531966	14141		Ga0065843_13611	Ga0065843_136	
ecistem_2606217184_2606531967	2606217184	2606531967	14141		Ga0065843_13612	Ga0065843_136	
ecistem_2606217184_2606531968	2606217184	2606531968	14141		Ga0065843_13613	Ga0065843_136	
ecistem_2606217184_2606531969	2606217184	2606531969	14141		Ga0065843_13614	Ga0065843_136	
ecistem_2606217184_2606531970	2606217184	2606531970	14141		Ga0065843_13615	Ga0065843_136	
ecistem_2606217184_2606531971	2606217184	2606531971	14141		Ga0065843_13616	Ga0065843_136	
ecistem_2606217184_2606531972	2606217184	2606531972	14141		Ga0065843_13617	Ga0065843_136	259
ecistem_2606217184_2606531973	2606217184	2606531973	14141		Ga0065843_13618	Ga0065843_136	
ecistem_2606217184_2606531974	2606217184	2606531974	14141	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase; keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase; Provisional.	Ga0065843_13619	Ga0065843_136	229
ecistem_2606217184_2606531975	2606217184	2606531975	14141	2-keto-3-deoxygluconate kinase (KdgK) phosphorylates 2-keto-3-deoxygluconate (KDG) to form 2-keto-3-deoxy-6-phosphogluconate (KDGP). KDG is the common intermediate product, that allows organisms to channel D-glucuronate and/or D-galacturinate into the glycolysis and therefore use polymers, like pectin and xylan as carbon sources.	Ga0065843_13620	Ga0065843_136	335
ecistem_2606217184_2606531976	2606217184	2606531976	14141	Por secretion system C-terminal sorting domain; Species that include Porphyromonas gingivalis, Fibrobacter succinogenes, Flavobacterium johnsoniae, Cytophaga hutchinsonii, Gramella forsetii, Prevotella intermedia, and Salinibacter ruber average twenty or more copies of a C-terminal domain, represented by this model, associated with sorting to the outer membrane and covalent modification.	Ga0065843_13621	Ga0065843_136	681
ecistem_2606217184_2606531977	2606217184	2606531977	14141	Por secretion system C-terminal sorting domain; Species that include Porphyromonas gingivalis, Fibrobacter succinogenes, Flavobacterium johnsoniae, Cytophaga hutchinsonii, Gramella forsetii, Prevotella intermedia, and Salinibacter ruber average twenty or more copies of a C-terminal domain, represented by this model, associated with sorting to the outer membrane and covalent modification.	Ga0065843_13622	Ga0065843_136	1040
ecistem_2606217186_2606537714	2606217186	2606537714	14145	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family [Cell wall/membrane/envelope biogenesis, Cell cycle control, cell division, chromosome partitioning, Signal transduction mechanisms]; ATPases of the AAA+ class [Posttranslational modification, protein turnover, chaperones].	Ga0065845_10525	Ga0065845_105	451
ecistem_2606217186_2606537715	2606217186	2606537715	14145		Ga0065845_10526	Ga0065845_105	409
ecistem_2606217186_2606537716	2606217186	2606537716	14145	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0065845_10527	Ga0065845_105	1479
ecistem_2606217186_2606537717	2606217186	2606537717	14145	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0065845_10528	Ga0065845_105	369
ecistem_2606217186_2606537718	2606217186	2606537718	14145		Ga0065845_10529	Ga0065845_105	
ecistem_2606217186_2606537719	2606217186	2606537719	14145		Ga0065845_10530	Ga0065845_105	1706
ecistem_2606217186_2606537720	2606217186	2606537720	14145		Ga0065845_10531	Ga0065845_105	
ecistem_2606217186_2606537721	2606217186	2606537721	14145		Ga0065845_10532	Ga0065845_105	
ecistem_2606217186_2606537722	2606217186	2606537722	14145		Ga0065845_10533	Ga0065845_105	
ecistem_2606217186_2606537723	2606217186	2606537723	14145		Ga0065845_10534	Ga0065845_105	
ecistem_2606217186_2606537724	2606217186	2606537724	14145		Ga0065845_10535	Ga0065845_105	
ecistem_2606217186_2606537725	2606217186	2606537725	14145		Ga0065845_10536	Ga0065845_105	
ecistem_2606217186_2606537726	2606217186	2606537726	14145		Ga0065845_10537	Ga0065845_105	
ecistem_2606217186_2606537727	2606217186	2606537727	14145		Ga0065845_10538	Ga0065845_105	
ecistem_2606217186_2606537728	2606217186	2606537728	14145		Ga0065845_10539	Ga0065845_105	
ecistem_2606217186_2606537729	2606217186	2606537729	14145		Ga0065845_10540	Ga0065845_105	
ecistem_2606217186_2606537730	2606217186	2606537730	14145		Ga0065845_10541	Ga0065845_105	357
ecistem_2606217186_2606537731	2606217186	2606537731	14145		Ga0065845_10542	Ga0065845_105	
ecistem_2606217186_2606537732	2606217186	2606537732	14145	gliding motility-associated ABC transporter ATP-binding subunit GldA; Members of this protein family are exclusive to the Bacteroidetes phylum (previously Cytophaga-Flavobacteria-Bacteroides). GldA is an ABC transporter ATP-binding protein (pfam00005) linked to a type of rapid surface gliding motility found in certain Bacteroidetes, such as Flavobacterium johnsoniae and Cytophaga hutchinsonii. Knockouts of GldA abolish the gliding phenotype. Gliding motility appears closely linked to chitin utilization in the model species Flavobacterium johnsoniae. Bacteroidetes with members of this protein family appear to have all of the genes associated with gliding motility.	Ga0065845_10543	Ga0065845_105	298
ecistem_2606217186_2606537733	2606217186	2606537733	14145	Dihydrofolate reductase; Dihydrofolate reductase.	Ga0065845_10544	Ga0065845_105	162
ecistem_2606217186_2606537734	2606217186	2606537734	14145		Ga0065845_10545	Ga0065845_105	62
ecistem_2606217186_2606537735	2606217186	2606537735	14145	thymidylate synthase; Reviewed	Ga0065845_10546	Ga0065845_105	275
ecistem_2606217188_2606547930	2606217188	2606547930	14146		Ga0065847_1091360	Ga0065847_109	54
ecistem_2606217188_2606547931	2606217188	2606547931	14146	DNA-binding response regulator, LytR/AlgR family [Transcription, Signal transduction mechanisms]; Response regulator of the LytR/AlgR family [Transcription / Signal transduction mechanisms].	Ga0065847_1091361	Ga0065847_109	250
ecistem_2606217188_2606547932	2606217188	2606547932	14146	Periplasmic ligand-binding sensor domain  [Signal transduction mechanisms]; Predicted periplasmic ligand-binding sensor domain [Signal transduction mechanisms].	Ga0065847_1091362	Ga0065847_109	1022
ecistem_2606217188_2606547933	2606217188	2606547933	14146		Ga0065847_1091363	Ga0065847_109	192
ecistem_2606217188_2606547934	2606217188	2606547934	14146		Ga0065847_1091364	Ga0065847_109	
ecistem_2606217188_2606547935	2606217188	2606547935	14146		Ga0065847_1091365	Ga0065847_109	334
ecistem_2606217188_2606547936	2606217188	2606547936	14146		Ga0065847_1091366	Ga0065847_109	
ecistem_2606217188_2606547937	2606217188	2606547937	14146		Ga0065847_1091367	Ga0065847_109	
ecistem_2606217188_2606547938	2606217188	2606547938	14146		Ga0065847_1091368	Ga0065847_109	
ecistem_2606217188_2606547939	2606217188	2606547939	14146		Ga0065847_1091369	Ga0065847_109	
ecistem_2606217188_2606547940	2606217188	2606547940	14146		Ga0065847_1091370	Ga0065847_109	
ecistem_2606217188_2606547941	2606217188	2606547941	14146		Ga0065847_1091371	Ga0065847_109	
ecistem_2606217188_2606547942	2606217188	2606547942	14146		Ga0065847_1091372	Ga0065847_109	
ecistem_2606217188_2606547943	2606217188	2606547943	14146		Ga0065847_1091373	Ga0065847_109	
ecistem_2606217188_2606547944	2606217188	2606547944	14146		Ga0065847_1091374	Ga0065847_109	
ecistem_2606217188_2606547945	2606217188	2606547945	14146		Ga0065847_1091375	Ga0065847_109	
ecistem_2606217188_2606547946	2606217188	2606547946	14146	hypothetical protein; Provisional	Ga0065847_1091376	Ga0065847_109	1551
ecistem_2606217188_2606547947	2606217188	2606547947	14146		Ga0065847_1091377	Ga0065847_109	189
ecistem_2606217188_2606547948	2606217188	2606547948	14146	Repeats in polycystic kidney disease 1 (PKD1) and other proteins; Polycystic kidney disease 1 protein contains 14 repeats, present elsewhere such as in microbial collagenases.	Ga0065847_1091378	Ga0065847_109	1059
ecistem_2606217188_2606547949	2606217188	2606547949	14146		Ga0065847_1091379	Ga0065847_109	265
ecistem_2606217188_2606547950	2606217188	2606547950	14146	Glycosyltransferase family A (GT-A) includes diverse families of glycosyl transferases with a common GT-A type structural fold; Glycosyltransferases (GTs) are enzymes that synthesize oligosaccharides, polysaccharides, and glycoconjugates by transferring the sugar moiety from an activated nucleotide-sugar donor to an acceptor molecule, which may be a growing oligosaccharide, a lipid, or a protein.  Based on the stereochemistry of the donor and acceptor molecules, GTs are classified as either retaining or inverting enzymes. To date, all GT structures adopt one of two possible folds, termed GT-A fold and GT-B fold.  This hierarchy includes diverse families of glycosyl transferases with a common GT-A type structural fold, which has two tightly associated beta/alpha/beta domains that tend to form a continuous central sheet of at least eight beta-strands. The majority of the proteins in this superfamily are Glycosyltransferase family 2 (GT-2) proteins. But it also includes families GT-43, GT-6, GT-8, GT13 and GT-7; which are evolutionarily related to GT-2 and share structure similarities.	Ga0065847_1091380	Ga0065847_109	555
ecistem_2606217188_2606547951	2606217188	2606547951	14146		Ga0065847_1091381	Ga0065847_109	306
ecistem_2606217188_2606547952	2606217188	2606547952	14146		Ga0065847_1091382	Ga0065847_109	
ecistem_2606217188_2606547953	2606217188	2606547953	14146	Repeats in polycystic kidney disease 1 (PKD1) and other proteins; Polycystic kidney disease 1 protein contains 14 repeats, present elsewhere such as in microbial collagenases.	Ga0065847_1091383	Ga0065847_109	1363
ecistem_2606217188_2606547954	2606217188	2606547954	14146	Putative peptidoglycan binding domain; This domain is composed of three alpha helices. This domain is found at the N or C-terminus of a variety of enzymes involved in bacterial cell wall degradation. This domain may have a general peptidoglycan binding function. This family is found N-terminal to the catalytic domain of matrixins. The domain is found to bind peptidoglycan experimentally.	Ga0065847_1091384	Ga0065847_109	281
ecistem_2606217189_2606549265	2606217189	2606549265	14147	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0065883_103481	Ga0065883_103	308
ecistem_2606217189_2606549266	2606217189	2606549266	14147	flagellar MS-ring protein; Reviewed	Ga0065883_103482	Ga0065883_103	457
ecistem_2606217189_2606549267	2606217189	2606549267	14147	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains [Signal transduction mechanisms, Transcription]; Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain [Signal transduction mechanisms / Transcription].	Ga0065883_103483	Ga0065883_103	209
