seqid	genome_id	scaffold	start	end
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_23	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	18108	20390
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_24	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	20387	21901
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_25	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	21905	23032
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_26	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	23029	23541
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_27	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	23538	23936
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_28	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	23926	24966
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_29	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	24954	25553
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_30	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	25564	27225
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_31	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	27234	27383
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_32	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	27437	27982
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_33	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	27979	28491
tailgene_GCF_001400495.1_GCF_001400495.1_NZ_LJQQ01000095.1_34	GCF_001400495.1	GCF_001400495.1_NZ_LJQQ01000095.1	28903	29502
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_17	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	14400	14999
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_18	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	15411	15923
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_19	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	15920	16465
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_20	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	16708	17205
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_21	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	17193	17369
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_22	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	17478	18536
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_23	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	18792	19358
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_24	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	19366	20826
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_25	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	20837	21436
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_26	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	21424	22464
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_27	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	22454	22852
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_28	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	22849	23361
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_29	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	23358	24485
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_30	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	24489	25925
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_31	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	25922	28081
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_32	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	28106	28201
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_33	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	28212	28508
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_34	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	28505	28852
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_35	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	28913	30409
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_36	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	30428	30616
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_37	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	30613	31203
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_38	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	31250	31588
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_39	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	31569	31958
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_40	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	32193	32990
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_41	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	33059	33241
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_42	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	33514	33957
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_43	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	34099	34758
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_44	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	34914	35162
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_45	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	35285	35527
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_46	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	35633	37555
tailgene_GCF_001400775.1_GCF_001400775.1_NZ_LJQB01000009.1_47	GCF_001400775.1	GCF_001400775.1_NZ_LJQB01000009.1	37789	39270
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_17	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	14161	14760
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_18	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	15173	15682
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_19	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	15679	16224
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_20	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	16332	17390
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_21	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	17578	17682
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_22	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	17642	18208
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_23	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	18216	19676
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_24	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	19687	20286
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_25	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	20274	21314
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_26	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	21304	21702
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_27	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	21699	22211
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_28	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	22208	23335
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_29	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	23339	24796
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_30	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	24793	26952
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_31	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	27083	27379
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_32	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	27376	27723
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_33	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	27785	29281
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_34	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	29300	29488
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_35	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	29485	30075
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_36	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	30120	30458
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_37	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	30439	30828
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_38	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	31092	31529
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_39	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	31641	32330
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_40	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	32482	32730
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_41	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	32853	33095
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_42	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	33201	35123
tailgene_GCF_001400895.1_GCF_001400895.1_NZ_LJQX01000050.1_43	GCF_001400895.1	GCF_001400895.1_NZ_LJQX01000050.1	35199	36680
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_18	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	19848	20447
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_19	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	20857	21366
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_20	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	21363	21908
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_21	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	22006	23064
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_22	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	23313	23879
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_23	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	23887	25347
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_24	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	25358	25957
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_25	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	25945	26985
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_26	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	26975	27373
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_27	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	27370	27882
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_28	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	27879	29006
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_29	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	29010	30395
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_30	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	30392	32536
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_31	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	32667	32963
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_32	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	32960	33307
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_33	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	33368	34864
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_34	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	34883	35071
tailgene_GCF_001401095.1_GCF_001401095.1_NZ_LJRL01000126.1_35	GCF_001401095.1	GCF_001401095.1_NZ_LJRL01000126.1	35068	35658
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_186	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	211836	213317
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_187	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	213393	215315
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_188	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	215421	215663
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_189	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	215786	216034
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_190	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	216186	216875
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_191	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	216987	217424
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_192	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	217688	218077
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_193	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	218058	218396
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_194	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	218441	219031
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_195	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	219028	219216
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_196	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	219235	220731
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_197	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	220793	221140
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_198	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	221137	221433
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_199	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	221564	223723
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_200	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	223720	225177
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_201	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	225181	226308
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_202	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	226305	226817
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_203	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	226814	227212
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_204	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	227202	228242
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_205	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	228230	228829
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_206	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	228840	230300
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_207	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	230308	230874
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_208	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	230834	230938
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_209	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	231126	232184
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_210	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	232292	232837
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_211	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	232834	233343
tailgene_GCF_001401235.1_GCF_001401235.1_NZ_LJRT01000052.1_212	GCF_001401235.1	GCF_001401235.1_NZ_LJRT01000052.1	233756	234355
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_17	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	14214	14813
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_18	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	15273	15485
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_19	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	15742	16293
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_20	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	16405	16950
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_21	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	16961	18493
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_22	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	18504	19103
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_23	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	19091	20131
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_24	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	20121	20519
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_25	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	20516	21028
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_26	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	21025	22152
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_27	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	22156	23580
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_28	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	23577	25736
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_29	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	25761	25856
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_30	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	25867	26163
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_31	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	26160	26507
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_32	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	26568	28064
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_33	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	28083	28271
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_34	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	28268	28858
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_35	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	28905	29243
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_36	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	29224	29613
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_37	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	29973	30416
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_38	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	30528	31217
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_39	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	31370	31618
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_40	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	31740	31982
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_41	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	32088	34010
tailgene_GCF_001401335.1_GCF_001401335.1_NZ_LJRP01000075.1_42	GCF_001401335.1	GCF_001401335.1_NZ_LJRP01000075.1	34082	35563
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_7	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	6327	7808
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_8	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	8030	9952
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_9	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	10059	10301
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_10	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	10423	10671
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_11	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	10824	11528
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_12	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	11625	12062
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_13	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	12535	13365
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_14	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	14026	14415
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_15	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	14393	14734
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_16	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	14780	15370
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_17	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	15367	15555
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_18	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	15574	17070
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_19	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	17131	17478
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_20	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	17475	17771
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_21	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	17782	17877
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_22	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	17902	20046
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_23	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	20043	21467
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_24	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	21471	22580
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_25	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	22577	23089
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_26	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	23086	23484
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_27	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	23474	24514
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_28	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	24502	25101
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_29	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	25112	26572
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_30	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	26580	27146
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_31	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	27397	28455
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_32	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	28563	29108
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_33	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	29105	29614
tailgene_GCF_001401395.1_GCF_001401395.1_NZ_LJPT01000086.1_34	GCF_001401395.1	GCF_001401395.1_NZ_LJPT01000086.1	30026	30625
tailgene_GCF_001466845.1_GCF_001466845.1_NZ_LKEP01000002.1_153	GCF_001466845.1	GCF_001466845.1_NZ_LKEP01000002.1	169006	170487
tailgene_GCF_001466845.1_GCF_001466845.1_NZ_LKEP01000002.1_154	GCF_001466845.1	GCF_001466845.1_NZ_LKEP01000002.1	170700	172622
tailgene_GCF_001466845.1_GCF_001466845.1_NZ_LKEP01000002.1_155	GCF_001466845.1	GCF_001466845.1_NZ_LKEP01000002.1	172728	172970
